County,5figgrid,x,y,,,6figgrid,,dum_x,dum_y,gamecov_present,gamecov_poss,gamecov_absent,Advert_presence,Advert_details,gamebird_breed,gamebird_winter,pheasant_breed,pheasant_wint,rlp_breed,rlp_wint,APHA_rel_ph&rlp,logAPHA_rel_ph&rlp,APHA_rel_present,broad_wood,conif_wood,arable,imp_grass,semnat_grass,mountain,saltwater,freshwater,coastal,built_up,habitat_div_shannon
Hertfordshire,TL30Z,538,208,538,208,538208,538208,538500,208500,0,0,0,,,4,4.75,1.5,0.25,0,0,0,,,7,0,19.5,9.75,0.75,0.25,0,21.5,0,40.75,1.479869959
Hertfordshire,TL31F,532,210,532,210,532210,532210,532500,210500,8,0,0,,,4,2.25,1,1.75,0.75,0,0,,,8.25,0,13.5,59.25,0,0,0,0,0,18.5,1.098454828
Hertfordshire,TL01T,506,216,506,216,506216,506216,506500,216500,0,0,0,,,4,3.5,0.25,1.25,0,0,30000,,,8.25,0,48,33.75,0,0,0,0,0,10.25,1.158212182
Hertfordshire,TL11I,512,216,512,216,512216,512216,512500,216500,1,0,0,,,4,1.75,1.5,6,0.25,0,1200,,,4.5,0,75.25,13.75,0,0,0,0.25,0,6.75,0.823277365
Hertfordshire,TL31N,534,216,534,216,534216,534216,534500,216500,0,0,0,,,4,4.25,3,1.5,0,0,800,,,8.25,0,56.5,24.25,0,2.5,0,0,0,8.75,1.177354065
Hertfordshire,TL42Q,546,220,546,220,546220,546220,546500,220500,0,0,0,,,4,2.25,1.75,0.75,0,0,0,,,5.5,0,41.5,15.75,0,0,0,0,0,37.5,1.183428987
Hertfordshire,TL42V,548,220,548,220,548220,548220,548500,220500,0,0,0,,,4,6.67,0.33,0,0,0,0,,,0.75,0.75,5.25,5,1.25,0,0,0.25,0,86.75,0.570954101
Hertfordshire,TL12C,510,224,510,224,510224,510224,510500,224500,4,0,0,,,4,2.5,0.5,3,0.5,1.75,700,,,9.25,0.25,58.5,14.75,0.25,0,0,0,0,17.5,1.15112567
Hertfordshire,TL13Q,516,230,516,230,516230,516230,516500,230500,0,0,0,,,4,14,1.25,1,0,0,0,,,1.75,0,64,13.5,0,0,0,0,0,20.5,0.951628602
Hertfordshire,TL00G,502,202,502,202,502202,502202,502500,202500,0,0,0,,,4.25,11.25,0.25,1,0,0,0,,,1.25,0,59.75,31.5,0,0,0,0,0,8,0.928429251
Hertfordshire,TL00C,500,204,500,204,500204,500204,500500,204500,0,0,0,,,4.25,4,1.25,2,0,0,0,,,8.75,0,54.25,28.75,0,0,0,0,0,8.5,1.112847307
Hertfordshire,TL21M,524,214,524,214,524214,524214,524500,214500,0,0,0,,,4.25,11.5,2.75,2.75,0.5,0,0,,,12.25,0,23.25,20,0,0,0,0.5,0,44,1.306003158
Hertfordshire,TL41I,542,216,542,216,542216,542216,542500,216500,0,0,0,,,4.25,5.5,2,0.75,0,0,0,,,9.25,0,49,34.75,0,0,0,0,0,7,1.12319445
Hertfordshire,TL34L,534,242,534,242,534242,534242,534500,242500,1,0,0,,,4.25,1,3.25,1,1.25,0,0,,,1.25,0,81.5,10.75,0,0,0,0,0,6.5,0.63891992
Hertfordshire,TL30E,530,208,530,208,530208,530208,530500,208500,6,0,0,,,4.33,10.33,2.67,7.33,1.33,0,1200,,,22.75,0,32.5,39.25,0,0,0,0.5,0,5.25,1.250394332
Hertfordshire,TQ19H,512,194,512,194,512194,512194,512500,194500,0,0,0,,,4.5,5.5,0,0.25,0,0,0,,,5.5,0,2.25,40,0,0,0,0,0,52.5,0.949697341
Hertfordshire,TQ19J,512,198,512,198,512198,512198,512500,198500,0,0,0,,,4.5,6.25,1,0.5,0,0,0,,,15.5,0.5,25.25,36.5,0,0.5,0,0.75,0,21.25,1.423168575
Hertfordshire,TL20K,524,200,524,200,524200,524200,524500,200500,0,0,0,,,4.5,5.5,0,0,0,0,0,,,0.5,0.25,17.75,11,0,0.25,0,0,0,70,0.85578089
Hertfordshire,TL00H,502,204,502,204,502204,502204,502500,204500,0,0,0,,,4.5,7.75,0.25,0,0,0,0,,,15,0,23.75,47.25,0,0,0,0,0,14,1.2554924
Hertfordshire,TL30S,536,204,536,204,536204,536204,536500,204500,0,0,0,,,4.5,5.25,0,0.25,0,0,0,,,14.75,0,7,13.75,3.25,0.5,0,23.75,0,37.25,1.588401456
Hertfordshire,TL20Y,528,206,528,206,528206,528206,528500,206500,0,0,0,,,4.5,6,2,0.5,1,0,0,,,11,1,29.5,51.75,0,0,0,0,0,6.75,1.171837816
Hertfordshire,TL00U,506,208,506,208,506208,506208,506500,208500,0,0,0,,,4.5,11.5,0,0,0,0,0,,,5.25,0,2.75,13.25,0,0,0,0,0,79,0.707563633
Hertfordshire,TL01V,508,210,508,210,508210,508210,508500,210500,0,0,0,,,4.5,1.75,0,0.25,0,0,0,,,1.75,0,77.25,14,0,0,0,0,0,7,0.731601431
Hertfordshire,TL21Q,526,210,526,210,526210,526210,526500,210500,0,0,0,,,4.5,4.25,1.5,0.25,0,0,0,,,10,1,68.5,11.5,0,0,0,0.5,0,8.5,1.020220764
Hertfordshire,TL01G,502,212,502,212,502212,502212,502500,212500,1,0,0,,,4.5,5.75,4.5,2,0,0.75,0,,,11.5,0,27.5,59,0,0,0,0,0,2.25,1.000419029
Hertfordshire,TL11C,510,214,510,214,510214,510214,510500,214500,0,0,0,,,4.5,9.75,0.75,0,0,0,0,,,0.75,0,58,25,0,0,0,0,0,16.5,0.996510362
Hertfordshire,TL31X,538,214,538,214,538214,538214,538500,214500,6,0,0,,,4.5,9.5,4,0.5,2.5,1.25,0,,,3.75,0.25,77.75,14.25,0,0,0,0,0,4.25,0.745655964
Hertfordshire,TL01P,504,218,504,218,504218,504218,504500,218500,1,0,0,,,4.5,4.5,2,1.25,1,4,0,,,3.5,0,54.5,35.25,0,0,0,0,0,6.75,0.997640882
Hertfordshire,TL02Z,508,228,508,228,508228,508228,508500,228500,1,0,0,,,4.5,4.5,6,2,0,0,0,,,11.25,0,84,4.75,0,0,0,0,0,0.25,0.551959452
Hertfordshire,TL20Q,526,200,526,200,526200,526200,526500,200500,0,0,0,,,4.67,4.5,0.67,0.25,0,1.25,0,,,18.5,0,13.5,29.75,0,0.25,0,0.25,0,38,1.340814483
Hertfordshire,SP81S,486,214,486,214,486214,486214,486500,214500,0,0,0,,,4.75,5,1,1.25,0.5,0,0,,,0.25,0,37.75,58.75,2,0,0,0,0,1.25,0.828228114
Hertfordshire,TL10F,512,200,512,200,512200,512200,512500,200500,0,0,0,,,4.75,7.25,2,0.25,0,0,0,,,39.25,0.25,15.25,22.25,0,0,0,0,0,23.25,1.342407491
Hertfordshire,TL20M,524,204,524,204,524204,524204,524500,204500,1,0,0,,,4.75,5,0.75,2,0,0,0,,,11.25,1,21.75,36.25,0,0,0,0.75,0,29.5,1.388316842
Hertfordshire,TL41X,548,214,548,214,548214,548214,548500,214500,0,0,0,,,4.75,1.25,1.5,0.25,0.5,0,0,,,8.25,0,38.25,11.25,2.5,0,0,0.25,0,39.75,1.293135252
Hertfordshire,TL23B,520,232,520,232,520232,520232,520500,232500,0,0,0,,,4.75,3,1,0,0,0,0,,,5,0,16.25,13.75,0,0,0,0,0,65.75,0.993576397
Hertfordshire,SP91L,494,212,494,212,494212,494212,494500,212500,0,0,0,,,5,8,3,2,0,0,0,,,15.5,0,32.5,39.75,6.75,2.5,0,0,0,3.25,1.406504792
Hertfordshire,SP90V,498,200,498,200,498200,498200,498500,200500,2,0,0,,,5,6.25,2.25,0,0,0,0,,,15.75,0.5,41.5,38.75,0,0,0,0,0,3.5,1.16728592
Hertfordshire,TQ09L,504,192,504,192,504192,504192,504500,192500,0,0,0,,,5,3,2,0.5,0,0,0,,,10.5,0,3.5,51.25,0,0,0,21,0,13.75,1.297119776
Hertfordshire,TQ19M,514,194,514,194,514194,514194,514500,194500,0,0,0,,,5,4.33,1,1,0,0,0,,,10.5,0,7.75,18.75,0,0,0,5.5,0,57.75,1.225321306
Hertfordshire,TQ19E,510,198,510,198,510198,510198,510500,198500,0,0,0,,,5,11.25,0,0,0,0,0,,,6,0.25,0.25,3,0,0,0,0,0,90.75,0.392042207
Hertfordshire,TL20A,520,200,520,200,520200,520200,520500,200500,2,0,0,,,5,8.25,3,5.5,1.5,0,0,,,3.75,0,60.75,29,0,0,0,0.25,0,6.5,0.977539069
Hertfordshire,TL20F,522,200,522,200,522200,522200,522500,200500,0,0,0,,,5,3,0,0.5,0,0,0,,,5,0.5,51.5,15.5,0,0.25,0,0,0,27.5,1.176996702
Hertfordshire,TL20V,528,200,528,200,528200,528200,528500,200500,0,0,0,,,5,3.75,1.5,0,0.75,0.25,0,,,11.25,0,35.25,50,0,0,0,0,0,3.5,1.077251466
Hertfordshire,TL10U,516,208,516,208,516208,516208,516500,208500,0,0,0,,,5,6,0.5,0.5,0,0,0,,,3,0,13.5,17.75,0,0,0,0,0,66.25,0.955165136
Hertfordshire,TL01A,500,210,500,210,500210,500210,500500,210500,0,0,0,,,5,4,0.5,0.5,0.5,2,0,,,14.25,0,49,35.25,0,0,0,0,0,1.5,1.057739305
Hertfordshire,TL22T,526,226,526,226,526226,526226,526500,226500,0,0,0,,,5,4.75,1,0,0,0,0,,,17.75,0,59,5.25,0,0,0,0,0,18.5,1.085045956
Hertfordshire,TL23F,522,230,522,230,522230,522230,522500,230500,0,0,0,,,5,9,3,0.75,0,1.5,0,,,2.75,0,41.5,12,0,0.25,0,0,0,43.5,1.095314318
Hertfordshire,TQ29C,520,194,520,194,520194,520194,520500,194500,0,0,0,,,5.25,6.5,0,0,0,0,0,,,18.75,0,1.5,49.25,0,0,0,0,0,30.5,1.087854879
Hertfordshire,TL20W,528,202,528,202,528202,528202,528500,202500,0,0,0,,,5.25,10,2,4,0,0,0,,,25.5,0,4.25,54.5,0,0,0,0,0,16.25,1.108754495
Hertfordshire,TL00X,508,204,508,204,508204,508204,508500,204500,0,0,0,,,5.25,5,0.75,1.25,0.5,1.25,100,,,6.25,0,42.5,44.5,0,0,0,0,0,7,1.083401138
Hertfordshire,TL20N,524,206,524,206,524206,524206,524500,206500,4,0,0,,,5.25,5.25,6,34.75,2,5,0,,,17.5,16,48.25,15.25,0,0.25,0,0,0,2.75,1.350458186
Hertfordshire,TL21R,526,212,526,212,526212,526212,526500,212500,0,0,0,,,5.25,7.25,1.5,2.25,0,0,0,,,14.75,1.25,21.25,38.25,0,0,0,0.5,0,24.75,1.405881989
Hertfordshire,TL31S,536,214,536,214,536214,536214,536500,214500,1,0,0,,,5.25,6.25,0.75,0,0,0,0,,,1.5,0.5,56,9.5,0,0,0,0.25,0,32.5,1.01805991
Hertfordshire,TL32I,532,226,532,226,532226,532226,532500,226500,0,0,0,,,5.33,2.75,2,2.5,0,0.25,0,,,4,0,74,22,0,0,0,0,0,0.25,0.699659564
Hertfordshire,TQ09G,502,192,502,192,502192,502192,502500,192500,0,0,0,,,5.5,2.25,2,1.25,0,0,0,,,11.5,0,24.75,40.75,0,0,0,2.25,0,21.25,1.374631795
Hertfordshire,TQ19S,516,194,516,194,516194,516194,516500,194500,1,0,0,,,5.5,3.33,0.5,0.33,0,0,0,,,15,0,4,46.5,0,1.25,0,8,0,26.25,1.377310318
Hertfordshire,TQ19Y,518,196,518,196,518196,518196,518500,196500,0,0,0,,,5.5,8.5,0.75,0,0,0,0,,,0.75,0,0.5,21,0,0,0,0,0,77.75,0.586598702
Hertfordshire,TL10L,514,202,514,202,514202,514202,514500,202500,0,0,0,,,5.5,10.5,0,0,0,0,0,,,7.5,0,25.5,35,0,0,0,2,0,30.5,1.350573901
Hertfordshire,TL10R,516,202,516,202,516202,516202,516500,202500,0,0,0,,,5.5,6.25,1.5,0.25,0,1,0,,,9.25,0,46.5,23.5,0,0,0,1.5,0,19.5,1.298352211
Hertfordshire,TL10S,516,204,516,204,516204,516204,516500,204500,0,0,0,,,5.5,6,0.25,0,0,0,0,,,2.75,0,30,16.25,0,0,0,0,0,51.25,1.09787302
Hertfordshire,TL20D,520,206,520,206,520206,520206,520500,206500,0,0,0,,,5.5,5,2,0.25,1,0,0,,,14.5,0.75,35.75,9.75,0,0,0,0.25,0,39.5,1.293278787
Hertfordshire,TL21N,524,216,524,216,524216,524216,524500,216500,0,0,0,,,5.5,10.25,2.75,2.75,0,0,0,,,18.75,4.5,33.25,15.25,0,0,0,0,0,28,1.462761102
Hertfordshire,TL31I,532,216,532,216,532216,532216,532500,216500,0,0,0,,,5.5,7.5,2,2.5,0.5,1.5,0,,,5.5,0,79.5,11.25,0,0,0,0.25,0,4,0.731430607
Hertfordshire,TL22H,522,224,522,224,522224,522224,522500,224500,0,0,0,,,5.5,11.25,0.25,0,0,0,0,,,0.75,0,6.25,8,0,0,0,0,0,85,0.550182569
Hertfordshire,TL23Q,526,230,526,230,526230,526230,526500,230500,0,0,0,,,5.67,5.5,2,2.5,1,10,0,,,3.5,0,78.25,14.75,0,0,0,0,0,4,0.720310545
Hertfordshire,TQ19X,518,194,518,194,518194,518194,518500,194500,0,0,0,,,5.75,9.75,2,0.5,0,0,0,,,14.5,0,18.25,41.25,0,1,0,0,0,25.5,1.350215266
Hertfordshire,TQ19T,516,196,516,196,516196,516196,516500,196500,4,0,0,,,5.75,13.25,2.25,1.25,0.75,2,1100,,,9.25,0,31.75,49.5,0,0,0,1,0,8.5,1.188129472
Hertfordshire,TL00Z,508,208,508,208,508208,508208,508500,208500,0,0,0,,,5.75,5.5,1.25,1.75,0.5,7.25,0,,,0.25,0,68.75,3,0,2,0,0,0,26.5,0.80794435
Hertfordshire,TL20U,526,208,526,208,526208,526208,526500,208500,2,0,0,,,5.75,11.25,3.5,1.5,1.5,5.75,0,,,9.75,0.75,55,27.75,0.25,0,0,0,0,6.75,1.145147586
Hertfordshire,TQ19U,516,198,516,198,516198,516198,516500,198500,0,0,0,,,6,3,0.5,3,0.5,0.5,0,,,12.25,5.5,25.25,26.25,0,0,0,0,0,31,1.478418079
Hertfordshire,TL10W,518,202,518,202,518202,518202,518500,202500,0,0,0,,,6.25,5.5,2.75,3,1.5,1.5,0,,,1.5,0,48.25,32.5,0,0,0,0.25,0,17.5,1.099904775
Hertfordshire,TL20C,520,204,520,204,520204,520204,520500,204500,0,0,0,,,6,4.5,0,1,2.5,1.5,0,,,18.75,0,41.25,33.5,0,0,0,0,0,6.75,1.227466358
Hertfordshire,TL00Y,508,206,508,206,508206,508206,508500,206500,0,0,0,,,6,16.5,0,1.5,0,0.5,0,,,1.5,0,42.75,20,0,0,0,0,0,36,1.115967531
Hertfordshire,TL30Y,538,206,538,206,538206,538206,538500,206500,0,0,0,,,6,9,1,0.5,0,0,0,,,3.75,0.25,19.5,21.5,0.25,0,0,21.75,0,33.25,1.500272335
Hertfordshire,TL21K,524,210,524,210,524210,524210,524500,210500,0,0,0,,,6,7.25,0.5,0.75,0,0,0,,,12.75,0,12.5,22.5,0,0,0,0.25,0,52.75,1.210527546
Hertfordshire,TL31H,532,214,532,214,532214,532214,532500,214500,0,0,0,,,6,9.5,0.5,0,0.75,0,0,,,8.5,0,43.75,35.75,0,0,0,2.5,0,9.75,1.258129857
Hertfordshire,TQ29D,520,196,520,196,520196,520196,520500,196500,0,0,0,,,6.25,9.25,0.5,3.5,0,1.5,0,,,2.75,0,3.25,43.25,0,0,0,0,0,51,0.916100423
Hertfordshire,TL00V,508,200,508,200,508200,508200,508500,200500,0,0,0,,,6.25,7.25,0,0,0,0,0,,,3.5,0,14.25,17,0,0,0,0.25,0,65,0.991203365
Hertfordshire,TL20X,528,204,528,204,528204,528204,528500,204500,0,0,0,,,6.25,7.67,2.75,3.67,1.5,0,0,,,35.25,0,33.25,29.5,0,0,0,0,0,2.5,1.186026332
Hertfordshire,TL00N,504,206,504,206,504206,504206,504500,206500,0,0,0,,,6.25,4.25,0,0,0,0,0,,,1,0,0,19,0,0,0,0.5,0,79.75,0.56853529
Hertfordshire,TL11M,514,214,514,214,514214,514214,514500,214500,0,0,0,,,6.25,6,0.75,1.5,0,1.75,0,,,6.5,0,11,34.75,0,0,0,0,0,47.75,1.140737159
Hertfordshire,SP91H,492,214,492,214,492214,492214,492500,214500,0,0,0,,,6.5,2.75,0.5,0,0,0,0,,,4.25,0,43.75,26.75,0,3.25,0,4.5,0,17.5,1.404563153
Hertfordshire,TL30K,534,200,534,200,534200,534200,534500,200500,0,0,0,,,6.5,18.25,0,2,0,0,0,,,12,0.25,25.25,20.75,0,0.25,0,0.75,0,41,1.360486903
Hertfordshire,TL30H,532,204,532,204,532204,532204,532500,204500,0,0,0,,,6.5,5.5,4,2.5,0.25,0,0,,,20.25,1.75,0,58,0,0,0,0,0,20,1.032022163
Hertfordshire,TL20E,520,208,520,208,520208,520208,520500,208500,0,0,0,,,6.5,10,2.5,0.25,0.75,1,0,,,2.5,0,23.5,10.25,0,0,0,0.5,0,63.5,0.980890175
Hertfordshire,TL41L,544,212,544,212,544212,544212,544500,212500,0,0,0,,,6.5,7.75,4,5.75,1.5,3,0,,,2.75,0,80.75,9.75,0,0,0,2.5,0,4.25,0.724894721
Hertfordshire,TL11S,516,214,516,214,516214,516214,516500,214500,0,0,0,,,6.5,6,2.25,0.5,0,2.5,0,,,5.25,0,44,37.25,0,0,0,0,0,13.25,1.151601822
Hertfordshire,TL42G,542,222,542,222,542222,542222,542500,222500,4,0,0,,,6.5,5.5,3.75,0.5,0.75,0,0,,,5.5,0,75,14,0,0,0,0,0,5.5,0.810063785
Hertfordshire,TQ19Z,518,198,518,198,518198,518198,518500,198500,11,0,0,,,6.75,2.25,4.25,7.25,1.5,0,13000,,,6.5,0,37.75,33.75,0,0,0,0,0,22.25,1.246391965
Hertfordshire,TL00S,506,204,506,204,506204,506204,506500,204500,0,0,0,,,6.75,8.5,0.75,0,0,0,0,,,4,0,5,30.75,0,0,0,0,0,60.25,0.946437543
Hertfordshire,TL11N,514,216,514,216,514216,514216,514500,216500,2,0,0,,,6.75,11.25,1.75,3.75,0.75,3.25,0,,,5.5,0,59.75,28,1,0,0,0,0,5.75,1.033936695
Hertfordshire,SP90Z,498,208,498,208,498208,498208,498500,208500,0,0,0,,,7,5.75,0.67,0,0,0,0,,,4.75,0,26,37,0,0,0,0,0,32.25,1.22780402
Hertfordshire,TL00K,504,200,504,200,504200,504200,504500,200500,2,0,0,,,7,4.25,0.25,0,0,0,0,,,13.25,1.5,31.75,40.25,0,0,0,0,0,13.5,1.331695635
Hertfordshire,TL10B,510,202,510,202,510202,510202,510500,202500,0,0,0,,,7,4.25,2.5,0.5,0,0,0,,,11.5,0,70.75,10.25,0,0,0,0,0,7.5,0.921286166
Hertfordshire,TL10M,514,204,514,204,514204,514204,514500,204500,0,0,0,,,7,3.75,0.75,0.25,0,0,0,,,5.25,0,15.75,44.75,0,0,0,0.25,0,34,1.18742559
Hertfordshire,TL10Y,518,206,518,206,518206,518206,518500,206500,0,0,0,,,7,13.5,0,3.5,1,0,0,,,4,0,34,33.5,0,0,0,0.75,0,28.5,1.256361838
Hertfordshire,TL20T,526,206,526,206,526206,526206,526500,206500,5,0,0,,,7,6.5,12.5,23.5,3.75,6.5,100,,,18.25,0,33.5,43.5,0,0,0,0.25,0,4.5,1.193423582
Hertfordshire,TL31B,530,212,530,212,530212,530212,530500,212500,0,0,0,,,7.5,3.5,5,5.25,0,0,0,,,22,0.25,12.75,21,0.75,0,0,1,0,42.25,1.385186409
Hertfordshire,TL21S,526,214,526,214,526214,526214,526500,214500,0,0,0,,,7,1.5,3.5,1,0,0,1000,,,10.25,2.25,39.5,35.25,0,0,0,0,0,12.75,1.31591519
Hertfordshire,TL22R,526,222,526,222,526222,526222,526500,222500,0,0,0,,,7,9.25,0.5,0.25,0,0,0,,,4.25,0,30.5,21.25,0,0,0,0,0,44.25,1.186295574
Hertfordshire,TQ09M,504,194,504,194,504194,504194,504500,194500,0,0,0,,,7.25,6,0,0,0,0,0,,,7.5,0,0.25,11.25,0,0,0,2.25,0,79,0.726629973
Hertfordshire,TQ39U,536,198,536,198,536198,536198,536500,198500,0,0,0,,,7.25,7.5,0,0,0,0,0,,,3.75,0,5.5,22.75,0,0,0,7.25,0,60.5,1.113769859
Hertfordshire,TL12B,510,222,510,222,510222,510222,510500,222500,0,0,0,,,7.25,6.75,0,0,0,0,0,,,1.5,0,4.75,6.25,0,0,0,0,0,87.75,0.495686315
Hertfordshire,TL00Q,506,200,506,200,506200,506200,506500,200500,3,0,0,,,7.5,4.25,1,0,0.25,0,0,,,13.75,0.25,37.25,42.25,0,0,0,0,0,6.5,1.197327753
Hertfordshire,TL01F,502,210,502,210,502210,502210,502500,210500,3,0,0,,,7.5,8,0.5,1,0,0,0,,,10.25,0,38.25,45.75,0,0,0,0.25,0,6,1.142615083
Hertfordshire,TL11T,516,216,516,216,516216,516216,516500,216500,0,0,0,,,7.5,2.5,1,0,0,1.25,0,,,8.75,1.5,50.75,27,0,0,0,0,0,12.5,1.233822181
Hertfordshire,TL22K,524,220,524,220,524220,524220,524500,220500,0,0,0,,,7.5,5.5,5.5,0.5,0,0,0,,,2.75,0.25,41.75,15.25,0,0,0,0,0,40,1.13178222
Hertfordshire,TQ09V,508,190,508,190,508190,508190,508500,190500,0,0,0,,,7.75,11.75,0.25,0,0,0,0,,,12.5,0,0.25,20.5,0.25,0,0,0.25,0,66,0.903979156
Hertfordshire,TQ19D,510,196,510,196,510196,510196,510500,196500,0,0,0,,,7.75,5.75,0,0,0,0,0,,,1.25,0,1.75,4,0.25,0,0,1.5,0,91.5,0.413582366
Hertfordshire,TL10A,510,200,510,200,510200,510200,510500,200500,0,0,0,,,7.75,13.75,0.5,0.25,0,0,0,,,4.5,1.25,18,7.75,0,0,0,0,0,68.25,0.961902773
Hertfordshire,TL30U,536,208,536,208,536208,536208,536500,208500,0,0,0,,,7.75,8.5,0.25,0.25,0,0,0,,,6.75,0,3,27.75,0,0,0,3,0,59.75,1.055798218
Hertfordshire,TL31L,534,212,534,212,534212,534212,534500,212500,0,0,0,,,7.75,6,1,0,0.25,0,0,,,3.25,0,14.75,47,0,0,0,2.25,0,32.25,1.198854821
Hertfordshire,TL01U,506,218,506,218,506218,506218,506500,218500,0,0,0,,,7.75,13.75,0.75,0.25,0.5,0.25,0,,,1.75,0,40,29.75,0,0,0,0,0,29.25,1.157552462
Hertfordshire,SP90N,494,206,494,206,494206,494206,494500,206500,0,0,0,,,8,3,5.5,0.5,0,0,0,,,18.5,0.5,39.75,37.75,0.75,0,0,0,0,3,1.21502608
Hertfordshire,TQ09I,502,196,502,196,502196,502196,502500,196500,0,0,0,,,8,5.25,0,0.25,0,0,0,,,17.5,0,5,55.25,0,0,0,0,0,22.25,1.116984781
Hertfordshire,TL30R,536,202,536,202,536202,536202,536500,202500,0,0,0,,,8,8.5,0,0.5,0,0,0,,,15.75,0.5,7.5,7.75,0.75,0,0,30.75,0,37.25,1.477253661
Hertfordshire,TL00I,502,206,502,206,502206,502206,502500,206500,0,0,0,,,8,16,1.25,0.25,0.5,0,0,,,3.25,0,28.5,32.25,0,0.25,0,2,0,34,1.294084804
Hertfordshire,TL20I,522,206,522,206,522206,522206,522500,206500,0,0,0,,,8,10.5,1.75,0.75,1,0,0,,,9,22.25,13,16,0,0.5,0,0,0,39.25,1.503101059
Hertfordshire,TL31Q,536,210,536,210,536210,536210,536500,210500,0,0,0,,,8,7.75,0,0.25,0,0,0,,,10.5,0,27,20.25,0,0,0,0,0,42.25,1.277575645
Hertfordshire,TL22M,524,224,524,224,524224,524224,524500,224500,0,0,0,,,8,16.5,0,0,0,0,0,,,3,0,0.75,13.75,0,0,0,1,0,82,0.623492663
Hertfordshire,TL21F,522,210,522,210,522210,522210,522500,210500,0,0,0,,,8.25,17.75,0.25,0.5,0.5,0,500,,,7.25,0,40,19.75,0.25,0,0,4.25,0,28.25,1.383422835
Hertfordshire,TQ19I,512,196,512,196,512196,512196,512500,196500,0,0,0,,,8.5,16.5,0.5,0,0,0,0,,,2.25,0,18.5,36,0,0,0,0,0,43.25,1.127843549
Hertfordshire,TQ29I,522,196,522,196,522196,522196,522500,196500,0,0,0,,,8.5,19,1,0.75,0,0,0,,,4.75,0,5,61.75,0,0,0,0,0,28.75,0.950580459
Hertfordshire,TQ29U,526,198,526,198,526198,526198,526500,198500,0,0,0,,,8.5,13.75,1.25,0.5,1.5,0,0,,,4,0,56.25,18,0,0.5,0,0,0,21.25,1.116675493
Hertfordshire,TL00J,502,208,502,208,502208,502208,502500,208500,0,0,0,,,8.5,8,2.75,0.25,0,0,0,,,5.75,0,41.75,38,0,0,0,0,0,14.75,1.178878503
Hertfordshire,TL00P,504,208,504,208,504208,504208,504500,208500,0,0,0,,,8.5,8,0,0.75,0,0,0,,,6.5,0,29.5,37.75,0,0,0,0,0,26.5,1.257480471
Hertfordshire,TL20Z,528,208,528,208,528208,528208,528500,208500,0,0,0,,,8.5,10.25,2.75,2,0.5,1.25,0,,,9.75,0,6.75,76.5,0.25,0,0,0.25,0,6.5,0.82147942
Hertfordshire,TL11B,510,212,510,212,510212,510212,510500,212500,0,0,0,,,8.5,6.25,2.25,1.75,0,0.5,0,,,7,0.75,42,29.25,0,0,0,0,0,20.75,1.273081804
Hertfordshire,TL22S,526,224,526,224,526224,526224,526500,224500,0,0,0,,,8.5,6.5,1.5,1,0,0,0,,,4.25,0,34.25,22.75,0,0,0,0,0,39,1.205273794
Hertfordshire,SP90I,492,206,492,206,492206,492206,492500,206500,0,0,0,,,8.75,2,0.5,0.5,0,0,0,,,20,0,25,48.25,0,0,0,0,0,6.75,1.202049669
Hertfordshire,TL00D,500,206,500,206,500206,500206,500500,206500,2,0,0,,,8.75,12.5,1,0,0,2,0,,,3.75,0,63,17.5,0,0,0,0.5,0,14.75,1.02802584
Hertfordshire,TQ29P,524,198,524,198,524198,524198,524500,198500,0,0,0,,,9,9,2,0,0,0,0,,,11.25,0,35,46.5,0,0,0,1,0,6.75,1.197293356
Hertfordshire,TL31G,532,212,532,212,532212,532212,532500,212500,0,0,0,,,9,13.75,0.25,0,0,0,0,,,4.5,0,0.5,24.5,0,0,0,0,0,70.75,0.755440031
Hertfordshire,TQ19C,510,194,510,194,510194,510194,510500,194500,0,0,0,,,9.25,7.5,0.5,0,0,0,0,,,5.75,0.25,1.75,15.5,0,0.75,0,0,0,76,0.784233727
Hertfordshire,TL11G,512,212,512,212,512212,512212,512500,212500,0,0,0,,,9.25,14.5,1,1.75,0,0,0,,,8.5,0,25.5,37,0,0,0,0,0,29,1.284846138
Hertfordshire,TL31P,534,218,534,218,534218,534218,534500,218500,0,0,0,,,9.25,7.75,4.25,0.25,1.25,0.75,0,,,13.5,0,67.75,16.75,0,0,0,0,0,2.5,0.925622881
Hertfordshire,TL20G,522,202,522,202,522202,522202,522500,202500,3,0,0,,,9.5,14.25,1.25,3.5,0.25,1.75,650,,,9.5,9.25,50,23.75,0,0,0,0,0,7.5,1.326089706
Hertfordshire,TL20J,522,208,522,208,522208,522208,522500,208500,0,0,0,,,10,13.5,0.75,0.25,0.25,0,0,,,9.5,2.25,6.5,13,0,0,0,0.25,0,68.5,1.026025598
Hertfordshire,TQ19A,510,190,510,190,510190,510190,510500,190500,0,0,0,,,10.5,16,0,0,0,0,0,,,9.5,0,0.75,22,0,0,0,0,0,68.25,0.854132993
Hertfordshire,TL31K,534,210,534,210,534210,534210,534500,210500,1,0,0,,,10.5,7,1.5,0,0,0,0,,,32.75,0.5,13,37.75,0,0,0,0,0,16,1.318265573
Hertfordshire,SP90Y,498,206,498,206,498206,498206,498500,206500,0,0,0,,,11,13,3,0,0,0,0,,,7.25,0,18.5,25,0,0,0,0,0,49.25,1.197813174
